م	Collective File Name	Context	Ambigous
8567	300-4 Social Sciences	تأجيل الحكم بحق عربي قام بتزييف عملات	['قام']
8569	300-4 Social Sciences	تغريم رجل قام بأرجحة أرنب من أذنيه في نيوزيلندا	['قام']
8571	300-4 Social Sciences	حبس "مندوب شرطة" 4 أيام قام بسرقة دراجة بخارية بالإسكندرية	['قام']
8573	300-4 Social Sciences	حركة زيدان غير مقبولة ولكن علينا فهم لماذا قام بها؟	['قام']
8575	300-4 Social Sciences	حوري لـ«المستقبل»: من قام بالانقلاب عليه البحث عن حل	['قام']
8577	300-4 Social Sciences	رئيس «غوغل» فخور جدا بما قام به وائل غنيم	['قام']
8579	300-4 Social Sciences	سفارة أذربيجان: مخطط أرمينيا الكبرى قام على إبادة الأذربيجانيين	['قام']
8581	300-4 Social Sciences	شرطة الدوادمي تحبط تهريب (12) متخلفا ومتسللا قام بتهريبهم مواطن	['قام']
8583	300-4 Social Sciences	صاحب المنزل قام بطردهم وأصبحوا بلا مأوى	['قام']
8585	300-4 Social Sciences	صحيفة روسية: نتانياهو قام فعلا بزيارة سرية لموسكو	['قام']
8587	300-4 Social Sciences	عد من قام وصام وقال بالحرم لبيك.	['قام']
8589	300-4 Social Sciences	غانم: سلامة قام بواجبه ومن الحكمة أن يكمل مهمته	['قام']
8591	300-4 Social Sciences	في عام 2006م قام الرئيس شيراك بزيارة إلى المملكة.	['قام']
8593	300-4 Social Sciences	كابول تؤكد: أكثر من جندي أمريكي قام بمجزرة قندهار	['قام']
8595	300-4 Social Sciences	كرمان: الشعب قام بثورته لتغيير قيادات الأمن والقضاء على الفساد	['قام']
8597	300-4 Social Sciences	لا قام ينشد بصوته في بساتينه	['قام']
8599	300-4 Social Sciences	لبنان بعد الجلجلة حقا قام!	['قام']
8601	300-4 Social Sciences	ما قام به السلفيون خروج عن الدولة والقانون"	['قام']
8603	300-4 Social Sciences	محاكمة ضابط شرطة قام بتعذيب "معاق ذهنيا"	['قام']
8605	300-4 Social Sciences	محتشدات الصحراء أكثر مهمة قذرة قام بها الولاة	['قام']
8607	300-4 Social Sciences	محمد الطبطبائي: اختيار الناخب من قام برشوته حرام	['قام']
8609	300-4 Social Sciences	مستشار سابق: الرئيس الأمريكي قام بـ"عمل مرعب"	['قام']
8611	300-4 Social Sciences	معاقبة مراهق بطلاء جدار قام بتشويهه	['قام']
8613	300-4 Social Sciences	من قام حظه باع له واشترى له!	['قام']
8615	300-4 Social Sciences	موظف سابق في البيت الأبيض قام بالتجسس لصالح الفلبين	['قام']
8617	300-4 Social Sciences	ناشطون سوريون: الأمن قام بحملة اعتقالات طالت العشرات باللاذقية	['قام']
8619	300-4 Social Sciences	نعوم تشومسكي: مؤسس «ويكيليكس» قام بعمل شجاع	['قام']
8621	300-4 Social Sciences	وأشادت الصحافة وشخصيات باكستانية بما قام به اعتزاز.	['قام']
8623	300-4 Social Sciences	وبعدها قام المحافظ بجولة تفقد خلالها بعض لجان الغردقة.	['قام']
8625	300-4 Social Sciences	وحينما قام توفيق السيد بإخراج البطاق	['قام']
11227	400-2 Language _ A	والعقاب: حجر ينتأ من طي البئر، وربما قام عليه المستقي.	['قام']
11229	400-2 Language _ A	وتراصف القوم في الصف: أي قام بعضهم إلى لزق بعض.	['قام']
11231	400-2 Language _ A	وجاء فكظم الباب إذا قام عليه فسده بنفسه.	['قام']
11563	800-2 Literature & rhetoric _ A	فلما التقى الزحفان وتقارب القوم قام حنظلة بن ثعلبة فقال	['قام']
11565	800-2 Literature & rhetoric _ A	لم أزل بالخداع مني أفديه وقد قام مائلا يتكفى	['قام']
11667	800-3 Literature & rhetoric _ A	ما قام خيرك يا زمان بشره	['قام']
11805	900-2 Geography & history _ A	فقد اجتهد لنصرك، من قام بعذرك، وحملتني لك العصبية، واستدعتني	['قام']
11807	900-2 Geography & history _ A	فيا قاضي الدين الذي قام حافظا حماه واهن العزم قاعد	['قام']
12047	900-3 Geography & history _ A	فأتاه، فعاده، وجلس عنده ساعة، ثم قام.	['قام']
12049	900-3 Geography & history _ A	فقام سلم الخواص، ثم قام إبراهيم بن أدهم.	['قام']
2387	000-4 Generalities	1- قاموس العلوم القرآنية	['قاموس']
2389	000-4 Generalities	1- موسوعة الأعلام (قاموس عن الأدباء اللبنانيين الراحلين والأحياء)	['قاموس']
2391	000-4 Generalities	1. المصدر ميرك (2002). قاموس دورلاند الطبي. استرجعت في 26-01-2008.	['قاموس']
2393	000-4 Generalities	2- قاموس الفلسفة الإسلامية (مجلدان)؛	['قاموس']
2395	000-4 Generalities	3- قاموس القانون الجنائي العام	['قاموس']
2397	000-4 Generalities	الكنز الوجيز قاموس عربي فرنسي.	['قاموس']
2399	000-4 Generalities	سميث، قاموس اليونانية والرومانية للسيرة والأساطير (1867)	['قاموس']
8627	300-4 Social Sciences	«أدبي» الأحساء يناقش «قاموس الأدباء»	['قاموس']
8629	300-4 Social Sciences	الإندبندنت" تتوقع إلغاء طباعة قاموس اكسفورد البريطانى	['قاموس']
8631	300-4 Social Sciences	بي بي أم "يدخل قاموس "كولينس"للغة الإنجليزية	['قاموس']
8633	300-4 Social Sciences	اشرب الماء.. لتكون على قائمة الأذكياء!	['قائمة']
8635	300-4 Social Sciences	الإنتربول" ينشر قائمة 23 مطلوبا لدى السلطات السعودية	['قائمة']
8637	300-4 Social Sciences	التوحيد والجهاد" طرحت قائمة بثلاثين موقوفا في سجون الجزائر	['قائمة']
8639	300-4 Social Sciences	الرد على الجزائريين سيكون بالملعب وحظوظنا قائمة للتأهل"	['قائمة']
8641	300-4 Social Sciences	الشروق " تنشر قائمة الولاة المنتدبين للعاصمة	['قائمة']
8643	300-4 Social Sciences	الشروق تنشر قائمة بأسماء الهيئات التي أودعت أموالها ببنك الخليفة	['قائمة']
8645	300-4 Social Sciences	الشروق" تنشر قائمة ضحايا اعتداء الداموس	['قائمة']
8647	300-4 Social Sciences	إسقاط" مستشاري التربية ونظار الثانويات من قائمة التوظيف	['قائمة']
8649	300-4 Social Sciences	أنصار الدين" المالية على قائمة "الإرهاب" الأمريكية	['قائمة']
8651	300-4 Social Sciences	لم أصدر, لكن هناك فكرة قائمة لفعل ذلك.	['قائمة']
2401	000-4 Generalities	فقد قبض عليها وقتلت، ووالدها لم يستعيد العرش.	['قبض']
3365	200-1 Religion _ A	باب إذا أراد الله تعالى رحمة أمة قبض نبيها قبلها.	['قبض']
3473	200-2 Religion _ A	الرد إلى كتابه والرد إلى الرسول إذا قبض إلى سنته	['قبض']
8653	300-4 Social Sciences	474 مجهولا ومتسللا قبض عليهم في الباحة	['قبض']
8655	300-4 Social Sciences	الرجل العاري قبض عليه رجال الأمن	['قبض']
8657	300-4 Social Sciences	أمريكي مسلم، قبض عليه في لندن وحاكمته أمريكا	['قبض']
8659	300-4 Social Sciences	دبي تصدر أوامر قبض دولية بحق 11 أوروبيا	['قبض']
43	000-3 Generalities _ A	أذكر فيه: ما قدر لي من أشهر الحوادث والوفيات	['قدر']
2403	000-4 Generalities	4-يفضل توجيهه باتجاه الجنوب ليحصد أكبر قدر ممكن من الطاقة	['قدر']
2405	000-4 Generalities	اختصار الاستبانات قدر الإمكان؛	['قدر']
2407	000-4 Generalities	الجودة هي الخلو من الاخطاء إلى أكبر قدر ممكن	['قدر']
3287	100-2 Philosophy & psychology _ A	فإذا قدر عدم القضاء، لم يزل الإمكان	['قدر']
3545	200-3 Religion _ A	أفرارا من قدر الله وفى الحديث	['قدر']
8661	300-4 Social Sciences	«أنا إن قدر الإله مماتي	['قدر']
8663	300-4 Social Sciences	اعتقال سعودي عثر في حقيبته على "قدر ضغط"	['قدر']
8665	300-4 Social Sciences	الاشتراكى الألمانى" يصف رئيس الدولة بأنه ليس على قدر منصبه	['قدر']
8667	300-4 Social Sciences	الأمير للرياضيين: كونوا يدا واحدة وعلى قدر المسؤولية	['قدر']
8669	300-4 Social Sciences	الجمهور: الالتزام بتوجيهات الأمير سيضمن انتخاب نواب على قدر المسؤولية	['قدر']
8671	300-4 Social Sciences	الحاي: الموالون للحكومة لم يعودوا على قدر طموح الشعب	['قدر']
8673	300-4 Social Sciences	الحريري متفائل بتشكيل حكومة «قدر التحديات»	['قدر']
8675	300-4 Social Sciences	الدراما: «الإرهاب» ليس قدر من يمارسه	['قدر']
8677	300-4 Social Sciences	الرفاعي: قدر الكاتب أن يكون صوتا لمن لا صوت له	['قدر']
8679	300-4 Social Sciences	السركال: الأبطال والجهاز الفني على قدر المسؤولية	['قدر']
8681	300-4 Social Sciences	الشريعان لقياديي الكهرباء: لنتفاد الانقطاعات قدر الإمكان	['قدر']
8683	300-4 Social Sciences	العوضي يطالب بوزراء على قدر المسؤولية	['قدر']
8685	300-4 Social Sciences	الفتح صعب لكن رجالنا على قدر المسؤولية	['قدر']
8687	300-4 Social Sciences	القراءة التصويرية: قراءة أكبر قدر من الكلمات بدرجة استيعاب عالية	['قدر']
8689	300-4 Social Sciences	الكندري: اختيار الوزراء على قدر من المسؤولية	['قدر']
8691	300-4 Social Sciences	الليبرالية.. قدر مصر ورهانها الرابح	['قدر']
8693	300-4 Social Sciences	المطلق يشيد بمشروع «خيرية» مكة لتعظيم قدر النبي	['قدر']
8695	300-4 Social Sciences	إبراهيم عبد الملك: جيل المستقبل على قدر المسؤولية	['قدر']
8697	300-4 Social Sciences	إرشادات جديدة لعلاج سرطان الثدي بأقل قدر من المواد الكيميائية	['قدر']
8699	300-4 Social Sciences	إيران تستعرض صواريخ "سجيل" و"قدر" التي تطال إسرائيل	['قدر']
8701	300-4 Social Sciences	أكرمونا بأقل قدر ممكن من الأقوال!	['قدر']
8703	300-4 Social Sciences	أنا إن قدر الإله مماتى	['قدر']
8705	300-4 Social Sciences	باراك أوباما يتوجه إلى الوسط لاجتذاب أكبر قدر من الناخبين	['قدر']
8707	300-4 Social Sciences	بريدة تصنع أكبر قدر للكبسة في العالم	['قدر']
8709	300-4 Social Sciences	بلى.. يعرفون قدر أنفسهم فساعدوهم	['قدر']
8711	300-4 Social Sciences	بوتين: موجة تسلح جديدة وسنكون على قدر التحدي	['قدر']
8713	300-4 Social Sciences	تشيكيتس: الأفكار المبدعة تصوغ قدر الجنس البشري	['قدر']
8715	300-4 Social Sciences	توقعات باستحواذ « كيان» على أكبر قدر من السيولة	['قدر']
8717	300-4 Social Sciences	جالو: فريقي على قدر التحدي وقناعتي بلاعبي العين كبيرة	['قدر']
8719	300-4 Social Sciences	حبني قدر ما تشاء وكيف تشاء	['قدر']
11299	400-3 Language _ A	(ص) ويقولون: قدر إبرام. والصواب برام.	['قدر']
11329	500-600-2 Mathematics, Natural & Applied Sciences _ A	القاتر: الذي على قدر الراكب ليس فيه ضيق ولا فضل.	['قدر']
11567	800-2 Literature & rhetoric _ A	الشكر على قدر الإحسان والسلع بإزاء الأثمان	['قدر']
11569	800-2 Literature & rhetoric _ A	إتيان المرء حتفه حيثما قدر له: 	['قدر']
12051	900-3 Geography & history _ A	الذين حضور مجالسهم شرف دهر، واستئناف عمر، ورفعة قدر.	['قدر']
12053	900-3 Geography & history _ A	أدركت الناس ها هنا، وكلامهم: إن قضي وإن قدر.	['قدر']
2409	000-4 Generalities	1. قرار مجلس الوزراء رقم 287 لعام 1992م.	['قرار']
2411	000-4 Generalities	ابتسامة الرياضي رقم 1 قرار معركة.	['قرار']
2413	000-4 Generalities	احترام قرار الفرد بشأن تعاطي المخدرات	['قرار']
2415	000-4 Generalities	الدوافع وراء قرار التبرع بالجسد.	['قرار']
2417	000-4 Generalities	الهيئة العربية العليا ترفض قرار التقسيم.	['قرار']
2419	000-4 Generalities	إذن لاستخدام القوة العسكرية ضد العراق قرار 1991	['قرار']
2421	000-4 Generalities	تشكلت لجنة الانتخابات الرئاسية بموجب قرار رئاسي على النحو التالي: 	['قرار']
2423	000-4 Generalities	جاء نص قرار المحكمة كما يلي: 	['قرار']
2425	000-4 Generalities	دعوة الأمم المتحدة لإصدار قرار.	['قرار']
2427	000-4 Generalities	عزز قرار كانون الأول (ديسمبر) 2000 النظام وفرض شروطا إضافية: 	['قرار']
2429	000-4 Generalities	في 11 فبراير 2006 صدر قرار جمهوري بتعديل وزاري كالتالي: 	['قرار']
2431	000-4 Generalities	قرار 11: برنامج لمكافحة داء المثقبيات الحيوانية الإفريقية	['قرار']
2433	000-4 Generalities	قرار الأمم المتحدة 242 / نوفمبر 1967	['قرار']
2435	000-4 Generalities	قرار الجمعية البرلمانية لمجلس أوروبا، 24 أبريل 1998: 	['قرار']
2437	000-4 Generalities	قرار الكونغرس للحد من صلاحيات ترامب العسكرية.	['قرار']
2439	000-4 Generalities	قرار المجلس الدستوري لعام 2011.	['قرار']
2441	000-4 Generalities	قرار المحكمة الأوروبية لحقوق الإنسان.	['قرار']
2443	000-4 Generalities	قرار النائب العام المستشار عبد المجيد محمود بإعادة التشريح.	['قرار']
2445	000-4 Generalities	قرار اليابان بالاستيلاء على نانجنغ.	['قرار']
2447	000-4 Generalities	قرار رئيس مجلس الوزراء رقم 214 لسنة 1992	['قرار']
2449	000-4 Generalities	مخطط قرار الفرز الميداني: بروتوكول الفرز الوطني للصدمات	['قرار']
2451	000-4 Generalities	مطالبات العدول عن قرار الرحيل.	['قرار']
2453	000-4 Generalities	نتائج محاكمات أنقرة (قرار المحكمة).	['قرار']
2455	000-4 Generalities	نصت المادة الثامنة من قرار الرئيس هادي على: 	['قرار']
2457	000-4 Generalities	وتشمل هذه الأدوات نماذج مثل عملية قرار ماركوف،	['قرار']
2459	000-4 Generalities	وقال مسؤولون حكوميون سوريون إنهم رفضوا تماما قرار الجامعة العربية.	['قرار']
2461	000-4 Generalities	ويمثل ما يلي جدول قرار متوازن.	['قرار']
2463	000-4 Generalities	يعمل بهذه الضوابط من تاريخ صدور قرار الرئيس باعتمادها.	['قرار']
2465	000-4 Generalities	يكون قرار المنفذ العدل قابلا للطعن فيه بطريقين هما: 	['قرار']
2467	000-4 Generalities	يونيو إلى يوليو: قرار تحضير إعلان الوعد.	['قرار']
8721	300-4 Social Sciences	.. والين يواصل خسائره بعد قرار طوكيو	['قرار']
8723	300-4 Social Sciences	19: ميدو: عودتي للزمالك "قرار خطير" ضحيت بالملايين لأجله	['قرار']
8725	300-4 Social Sciences	CNNArabic.com - أوباما يدرس أول قرار عسكري حاسم خلال ولايته	['قرار']
8727	300-4 Social Sciences	CNNArabic.com - ماكين يعتبر قرار أوباما بإغلاق "غوانتانامو" متسرعا	['قرار']
8729	300-4 Social Sciences	CNNArabic.com - ميدو: عودتي للزمالك "قرار خطير" ضحيت بالملايين لأجله	['قرار']
8731	300-4 Social Sciences	اتخذت قرار المشاركة بـ«السماوي» الأول في اللحظات الأخيرة	['قرار']
8733	300-4 Social Sciences	اتفاق غربي على قرار دولي لضمان التزام النظام السوري بـ«جنيف»	['قرار']
8735	300-4 Social Sciences	استبدال المواطنين بخبراء أجانب قرار خاطئ	['قرار']
8737	300-4 Social Sciences	استجواب عبدالله ينتظر قرار "الاتهامية"	['قرار']
8739	300-4 Social Sciences	استنفار أمني بمطار القاهرة بعد قرار مرسي بعودة البرلمان	['قرار']
8741	300-4 Social Sciences	استياء مصنعي سيارات ألمان من قرار أميركي بخفض استهلاك الوقود	['قرار']
8743	300-4 Social Sciences	اعتماد قرار إينو ..وبكر وحفظي يرأسان بعثة الأوليمبي	['قرار']
8745	300-4 Social Sciences	الاتصالات" تتابع تنفيذ قرار خفض تعرفة التخابر الدولي	['قرار']
8747	300-4 Social Sciences	الإدارية ألغت قرار فسخ عقود "المخازن	['قرار']
8749	300-4 Social Sciences	الإدارية تلغي قرار تحييد أسهم مجموعة الخرافي	['قرار']
8751	300-4 Social Sciences	الإنقاذ" تستنكر قرار قيادة "الشيوعي" فصل مرتضى وعصمت لحضورهما "البريستول"	['قرار']
8753	300-4 Social Sciences	الجماعة": قرار إرسال الجيش تأكيد لمصداقية الموقف الرسمي اللبناني	['قرار']
8755	300-4 Social Sciences	الزراعة" تعدل قرار إدخال اللحوم الهندية	['قرار']
8757	300-4 Social Sciences	الصحة" تعتمد قرار لجنة المخالفات بغرامة و إغلاق لمستودع وصيدلية	['قرار']
8759	300-4 Social Sciences	الطيران المدني يطلب إلغاء قرار السنوات العشر	['قرار']
8761	300-4 Social Sciences	الفنية تبحث تعديل قرار "البلدي" بنقل المطار الحالي	['قرار']
8763	300-4 Social Sciences	اللقاء الديموقراطي" يلتزم قرار المعارضة	['قرار']
8765	300-4 Social Sciences	المخازن: قرار فسخ العقد باطل ومنعدم	['قرار']
8767	300-4 Social Sciences	المركزي" يعدل قرار تقسيط الديون	['قرار']
8769	300-4 Social Sciences	المصرى اليوم » تنشر حيثيات قرار إخلاء سبيل مبارك	['قرار']
8771	300-4 Social Sciences	اليسار الديموقراطي": قرار التظاهر يندرج في سياق حرب النظام السوري	['قرار']
8773	300-4 Social Sciences	إبلاغ الحكومة الأردنية رسميا قرار عزل إيرينوس	['قرار']
8775	300-4 Social Sciences	إنترميلان يستأنف ضد قرار إيقاف مورينيو 3 مباريات	['قرار']
8777	300-4 Social Sciences	ألم تشعر بالحزن على قرار رحيلك؟	['قرار']
8779	300-4 Social Sciences	طالما تعلم قرار الأهلي، لماذا أعلنت رغبتك في العودة؟	['قرار']
8781	300-4 Social Sciences	لماذا اتخذت قرار الابتعاد عن الأهلي؟	['قرار']
8783	300-4 Social Sciences	مجموعة الخرافي تطعن في قرار "لجنة السوق	['قرار']
8785	300-4 Social Sciences	من كان وراء قرار المقاطعة ؟	['قرار']
8787	300-4 Social Sciences	هل أزمتك مع عمرو زكي كانت سببا في قرار استبعادك؟	['قرار']
8789	300-4 Social Sciences	هل توافق على قرار اللجنة الأولمبية المصرية بمقاطعة الجزائر رياضيا؟	['قرار']
8791	300-4 Social Sciences	وماذا بعد قرار وقف إطلاق النار علي لبنان?	['قرار']
2469	000-4 Generalities	إطلق المسلسل على قرص مدمج (DVD) في 24 يناير، 2012.	['قرص']
2471	000-4 Generalities	أغنية منفردة مطورة على قرص صلب.	['قرص']
8793	300-4 Social Sciences	«الزهرة» أمام قرص الشمس الأربعاء المقبل	['قرص']
8795	300-4 Social Sciences	77" دولارا غرامة لراكب "قرص" مضيفة طيران	['قرص']
8797	300-4 Social Sciences	الصحة": 60 مليون قرص علاجي تحسبا لأي تسريب إشعاعي	['قرص']
8799	300-4 Social Sciences	إتلاف "612" ألف قرص مدمج لبرامج مقلدة بالرياض	['قرص']
2473	000-4 Generalities	تستخدم البيانات لفهم ملف مخاطر الفرد واحتمالية سداد قرض.	['قرض']
2475	000-4 Generalities	قد تشير كلمة «قرض» إلى: 	['قرض']
2477	000-4 Generalities	يمكن إعادة تمويل قرض (دين) لأسباب مختلفة: 	['قرض']
8801	300-4 Social Sciences	«الإخوان» يشترطون تبنى الحكومة برنامجهم الاقتصادى للموافقة على قرض «الصندوق»	['قرض']
8803	300-4 Social Sciences	اعتماد 10 آلاف قرض عقاري بـ 5 مليارات ريال	['قرض']
8805	300-4 Social Sciences	الإسكندرية سان باولو" يدرس اقتناص حصة من قرض مصر للطيران	['قرض']
8807	300-4 Social Sciences	الأثيوبية" تستفيد من قرض لشراء طائرات	['قرض']
8809	300-4 Social Sciences	الأهلى" يستبعد مشاركته فى قرض "إعمار مصر" مع بنوك أخرى	['قرض']
8811	300-4 Social Sciences	الأهلي المتحد يوقع اتفاق قرض ب 300 مليون دولار	['قرض']
8813	300-4 Social Sciences	البدوى" يطلب تأجيل الإصلاحات المطلوبة للحصول على قرض "النقد" عاما	['قرض']
8815	300-4 Social Sciences	البنك العربي" يشارك في قرض بـ250 مليون دولار لشركة مصرية	['قرض']
8817	300-4 Social Sciences	التسليف" يقدم 144 ألف قرض بقيمة 6.2 مليار ريال	['قرض']
8819	300-4 Social Sciences	الخليجية للاستثمارات" تحصل على قرض إسلامي بـ210 ملايين دولار	['قرض']
8821	300-4 Social Sciences	السياحة" توافق على قرض لـ" غرفة السلع السياحية" بمليون جنيه	['قرض']
8823	300-4 Social Sciences	الشورى" يوافق على اتفاق قرض للمشروعات الصغيرة	['قرض']
8825	300-4 Social Sciences	الشورى" يوافق على قرض لتطوير مطار القاهرة	['قرض']
8827	300-4 Social Sciences	الشورى" يوافق على قرض ومنحة أوروبية بـ60 مليون يورو	['قرض']
8829	300-4 Social Sciences	الفطيم" تحصل على قرض بـ2 مليار جنيه	['قرض']
8831	300-4 Social Sciences	الكهرباء" توافق على قرض الـ300 مليار المعدل	['قرض']
8833	300-4 Social Sciences	الكهرباء": الانتهاء من محطة "حلوان" متوقف على قرض "البنك الدولى"	['قرض']
8835	300-4 Social Sciences	المال" تقر قرض مكننة السجل العقاري	['قرض']
8837	300-4 Social Sciences	المتقدمة" توقع اتفاقية تسهيلات قرض بنكي بقيمة 1.237مليار ريال	['قرض']
8839	300-4 Social Sciences	المؤتمر": "موسى" دعم طلب مصر الحصول على قرض "النقد الدولى"	['قرض']
8841	300-4 Social Sciences	إيتا ستار" تبدأ تدبير قرض بقيمة 300 مليون دولار	['قرض']
8843	300-4 Social Sciences	أوباما" سيعلن منح قرض لبورما بقيمة 170 مليون دولار	['قرض']
8845	300-4 Social Sciences	بالم هيلز" تؤكد الحصول على قرض بـ 576 مليون جنيه	['قرض']
8847	300-4 Social Sciences	بيبلوس" ـ النبطية يطرح قرض "العودة إلى المدرسة"	['قرض']
8849	300-4 Social Sciences	تسهيلات البحرين" تحصل على قرض بـ 35 مليون دولار	['قرض']
8851	300-4 Social Sciences	طلعت مصطفى" تحصل على قرض بقيمة 135 مليون دولار	['قرض']
8853	300-4 Social Sciences	الأذان اختلط مع قرع الأجراس وبركة من البابا	['قرع']
8855	300-4 Social Sciences	الشرقية تغفو على قرع حبات المطر	['قرع']
8857	300-4 Social Sciences	دعاء ووصف مباشر للمرأة على قرع الطبول	['قرع']
11301	400-3 Language _ A	صلقم: قرع بعض أنيابه ببعض فهو صلقم	['قرع']
11571	800-2 Literature & rhetoric _ A	1372 - قولهم قرع له ساقه	['قرع']
2479	000-4 Generalities	النكرة لا تحتاج إلى قرينة في مدلولها.	['قرينة']
3475	200-2 Religion _ A	وإن اقترنت باللفظ قرينة أوجبت التعميم	['قرينة']
8859	300-4 Social Sciences	الأميرة هيا تستقبل قرينة الرئيس التركي	['قرينة']
8861	300-4 Social Sciences	القاضي الشهري: تحليل البصمة الوراثية يعتبر قرينة شرعية	['قرينة']
8863	300-4 Social Sciences	رو يؤكد أهمية قرينة البراءة في أي إجراءات جزائية	['قرينة']
8865	300-4 Social Sciences	قرينة السفير الأمريكي تزور اليوم	['قرينة']
2481	000-4 Generalities	13- قصر إبراهيم أفندي، 1946	['قصر']
2483	000-4 Generalities	1735 - بني قصر باكنغهام.	['قصر']
2485	000-4 Generalities	19- قصر الشيخ ابن عبدان	['قصر']
2487	000-4 Generalities	1963 - تم الانتهاء من قصر الجمعية في تشانديغار، الهند.	['قصر']
2489	000-4 Generalities	2)جائزة الثقافية للدولة الاتحادية سالزبورغ (Kulturpreis قصر اندز سالزبورغ، 2003)	['قصر']
2491	000-4 Generalities	3- مبنى خدمات " قصر الكنيسة.	['قصر']
2493	000-4 Generalities	توجيه المظاهرات الشعبية باتجاه "قصر الشعب	['قصر']
2495	000-4 Generalities	حفلة في قصر الفيحاء بدمشق احتفاء بجدارية المدن الفلسطينية.	['قصر']
2497	000-4 Generalities	قصر الإمارة في الحديثة / القريات/الجوف.	['قصر']
2499	000-4 Generalities	قصر الملك عبد الله: 	['قصر']
2501	000-4 Generalities	قوة الألفاظ مع قصر الفواصل وإيجاز العبارة.	['قصر']
2503	000-4 Generalities	مشاكل بصرية: رأرأة العين, بعد النضر, قصر النضر	['قصر']
8867	300-4 Social Sciences	... ويستقبل المهنئين بالعيد في قصر الإمارة بالدمام	['قصر']
8869	300-4 Social Sciences	«الأرز» يشل الحركة بدوار قصر الخليج	['قصر']
8871	300-4 Social Sciences	6 أبريل" تعرض مسرحية "ذبح الخروف" أمام قصر الاتحادية	['قصر']
8873	300-4 Social Sciences	ابو العزايم": قصر ثقافة ملوى "حظيرة دجاج"	['قصر']
8875	300-4 Social Sciences	اختيار "قصر عمر طوسون" مقرا للأرشيف القومى للسينما المصرية	['قصر']
8877	300-4 Social Sciences	الإسعاف" تؤكد وفاة 2 من متظاهرى "قصر النيل" بطلقات خرطوش	['قصر']
8879	300-4 Social Sciences	الأزمة المالية" فى قصر ثقافة سوهاج	['قصر']
8881	300-4 Social Sciences	الأميرة للا خديجة" تبصر النور في قصر محمد السادس	['قصر']
8883	300-4 Social Sciences	التجمع" يعلن مشاركته فى الوقفة النسائية أمام قصر الاتحادية	['قصر']
8885	300-4 Social Sciences	التوافق الشعبى" تنظم مسيرة لـ"قصر الرئاسة" لرفض الإعلان الدستورى	['قصر']
8887	300-4 Social Sciences	الحداد" يغادر قصر الرئاسة قبل أداء اليمين للحكومة الجديدة	['قصر']
8889	300-4 Social Sciences	الدعم الأميركية" تتفقد قصر العدل في صيدا	['قصر']
8891	300-4 Social Sciences	السياحة » تشخص حالة قصر صبحا التاريخي بالهدار	['قصر']
8893	300-4 Social Sciences	العليا" تحيل المتهمين بالتخطيط لاقتحام قصر الرئاسة لـ"أمن الدولة"	['قصر']
8895	300-4 Social Sciences	المجتمعات العمرانية": لم نتلق أى تكليف بإعادة تجديد قصر التين	['قصر']
8897	300-4 Social Sciences	اليسار الديموقراطي" تحيي "ربيع بيروت" في قصر الأونيسكو	['قصر']
8899	300-4 Social Sciences	اليوم السابع": قصر الرئيس تحت الحصار	['قصر']
8901	300-4 Social Sciences	إليسا تغني في قصر محمد علي	['قصر']
8903	300-4 Social Sciences	إنقاذ الثورة" تدعو لمسيرة إلى قصر الاتحادية للإفراج عن المعتقلين	['قصر']
8905	300-4 Social Sciences	أبريل" تقدم مسودة تعديلات دستورية إلى قصر عابدين	['قصر']
8907	300-4 Social Sciences	أوباما مبارك في قصر القبة بالقاهرة	['قصر']
8909	300-4 Social Sciences	بلاك بلوك" تدعو إلى التظاهر أمام قصر الرئاسة	['قصر']
8911	300-4 Social Sciences	تعليم الأحساء" تعتدي على قصر أثري	['قصر']
8913	300-4 Social Sciences	جزيرة" قصر العدل في بعبدا	['قصر']
8915	300-4 Social Sciences	قصر الشعب يحيي الذكرى الأولى لرحيل الأمير الوالد	['قصر']
11809	900-2 Geography & history _ A	الروحاء: موضع و قيل قصر.	['قصر']
2505	000-4 Generalities	•تجهيز قطع الخشب وإزالة القلف وبشرها في مباشر مع التكرار.	['قطع']
2507	000-4 Generalities	1_500 غرام من لحم الخروف المنظف والمقطع قطع صغيرة.	['قطع']
2509	000-4 Generalities	2- قطع أراضي إسكان متوسط.	['قطع']
2511	000-4 Generalities	استخدمت السلسلة ست قطع من الشارات الموسيقية.	['قطع']
2513	000-4 Generalities	استعادة قطع التراث الشعبي.	['قطع']
2515	000-4 Generalities	الإفطار قبل حلول وقته بغروب الشمس، بمعنى: قطع الصوم.	['قطع']
2517	000-4 Generalities	توفر قطع غيار مضمونة .	['قطع']
2519	000-4 Generalities	صناعة قطع غيار السيارات بكافة أنواعها.	['قطع']
2521	000-4 Generalities	قطع نقود صليبية ومملوكية (عليها اسم السلطانين بيبرس وقلاوون).	['قطع']
2523	000-4 Generalities	وسنجبرها على خوض الحرب عبر قطع إمداداتها الأساسية.	['قطع']
3367	200-1 Religion _ A	باب المدابرة وهى ما قطع من مؤخر أذنها.	['قطع']
3477	200-2 Religion _ A	باب قطع التلبية فى العمرة.	['قطع']
8917	300-4 Social Sciences	«السياحة والآثار» تسلم وفدا مصريا 3 قطع أثرية «مهربة»	['قطع']
8919	300-4 Social Sciences	Boeing" تعتزم قطع مسافة قياسية	['قطع']
