م	Collective File Name	Context	Ambigous
8754	300-4 Social Sciences	الحكمة" مجمد بانتظار قرار المطرانية "التضامن صور" للبيع	['قرار']
8728	300-4 Social Sciences	CNNArabic.com - مصر: مصادمات للاحتجاج على قرار الحكومة إعدام الخنازير	['قرار']
8726	300-4 Social Sciences	CNNArabic.com - غيتس يدعم قرار أوباما بإغلاق غوانتانامو خلال عام	['قرار']
8724	300-4 Social Sciences	CNNArabic.com - الرئيس القرغيزي يصادق على قرار إغلاق القاعدة الأمريكية	['قرار']
8788	300-4 Social Sciences	هل تشعر بالندم علي قرار رحيلك عن الأهلي؟	['قرار']
8744	300-4 Social Sciences	الابتدائي والمتوسط يطبقان قرار فصل الطالب عن ولي أمره	['قرار']
8758	300-4 Social Sciences	الطاقة: قرار "المناقصات" بشأن بدائل Betec اليوم	['قرار']
8776	300-4 Social Sciences	إينو يودع الأهلي بعد قرار الرحيل	['قرار']
8790	300-4 Social Sciences	ولم يكشف غنيميفارد عن أسباب قرار الاستبعاد.	['قرار']
8756	300-4 Social Sciences	الصحة" تعتمد قرار لجنة المخالفات بغرامة و إغلاق لمستودع وصيدلية	['قرار']
8780	300-4 Social Sciences	كيف استقبلت قرار استبعادك من صفوف المنتخب؟	['قرار']
8734	300-4 Social Sciences	استباقا لخطوة مجلس الأمن المرتقبة: . لن نلتزم بأي قرار	['قرار']
8732	300-4 Social Sciences	اتصالات دولية للمهندسين لإلغاء قرار وزير الري بإبطال جمعيتهم العمومية	['قرار']
8740	300-4 Social Sciences	استياء عراقي من قرار الفيفا	['قرار']
8762	300-4 Social Sciences	الكويتية تطبق قرار الخدمة المدنية بصرف بدلات التخصص وبدل الإنتاجية	['قرار']
8772	300-4 Social Sciences	انتقادات جديدة للحكومة بسبب قرار استيراد الدواجن واللحوم	['قرار']
8774	300-4 Social Sciences	إرباكات عديدة أحدثها قرار مؤسسة الأقطان	['قرار']
8736	300-4 Social Sciences	استبقت قرار المركزي الأميركي السعودية ترفع أسعار الفائدة	['قرار']
8738	300-4 Social Sciences	استعيدوا قرار التقسيم لفرض الدولة الفلسطينية	['قرار']
8786	300-4 Social Sciences	منظمة مجاهدي الثورة تدعو لقبول قرار مجلس الأمن	['قرار']
8764	300-4 Social Sciences	المجلس الشرعي الأعلى" يوضح قرار استمرار مفتي المناطق في مناصبهم	['قرار']
8770	300-4 Social Sciences	المعلمين عن قرار التقاعد: متناقض ويضر بالمعلمين والخطط التربوية	['قرار']
8750	300-4 Social Sciences	الإدارية" تلغي قرار إغلاق "أسواق القرين"	['قرار']
8748	300-4 Social Sciences	الإدارية تلغي قرار إحالة سلوى حسين كمستشارة وتعيدها ل "المذيعين	['قرار']
8768	300-4 Social Sciences	المركزي" يعدل قرار تكوين المؤونات وشروط عمل المؤسسات المالية	['قرار']
8766	300-4 Social Sciences	المركزي" يعدل قرار إصدار شهادات الإيداع	['قرار']
8752	300-4 Social Sciences	التجمع الاغترابي لـ 14 آذار" يستغرب قرار الـ"إن.بي.إن"	['قرار']
8746	300-4 Social Sciences	الاخوان المسلمون" يعترضون على قرار شيراك	['قرار']
8742	300-4 Social Sciences	اعتصام العاملين في «النصر للتليفزيون» بعد قرار الموزي بتصفية الشركة	['قرار']
8782	300-4 Social Sciences	ما رأيك في قرار المقاطعة؟	['قرار']
8784	300-4 Social Sciences	من كان صاحب قرار الابتعاد، أنت أم إدارة النادي؟	['قرار']
8760	300-4 Social Sciences	العمل" توضح قرار تمديد إجازات العمل	['قرار']
2470	000-4 Generalities	أصدر قرص DVD للفيلم في 12 يونيو 2012.	['قرص']
2472	000-4 Generalities	رمز التجزئة للمادة: قرص مدمج # سعة التخزين والسرعة.	['قرص']
2468	000-4 Generalities	المملكة المتحدة قرص مضغوط منفرد	['قرص']
8792	300-4 Social Sciences	«الإعلام» ضبطت 14 ألف قرص مدمج في حولي	['قرص']
8800	300-4 Social Sciences	سحق 400 ألف قرص لأفلام وموسيقى مقرصنة بكمبوديا	['قرص']
8798	300-4 Social Sciences	القومى لمكافحة الإدمان": 440 مليون قرص ترامادول دخلوا مصر مؤخرا	['قرص']
8796	300-4 Social Sciences	التحذير من النظر إلى قرص الشمس خلال الكسوف	['قرص']
8794	300-4 Social Sciences	«ويسترن ديجيتال» تطرح محرك قرص صلب بسعة 150 جيجا بايت	['قرص']
12054	900-3 Geography & history _ A	فنزل به ثلاثا، ليس إلا قرص شعير يخصونه به، ويطوون.	['قرص']
2474	000-4 Generalities	دفعية قرض سنة- 1864 - 604.785	['قرض']
2476	000-4 Generalities	كان راوية فقيها حافظا أديبا له حظ من قرض الشعر.	['قرض']
8808	300-4 Social Sciences	الأهلى" فى انتظار "ديبيكو" لتسويق قرض بـ 600 مليون دولار	['قرض']
8810	300-4 Social Sciences	الأهلي المتحد يحصل على قرض بأكثر من مليار دولار	['قرض']
8806	300-4 Social Sciences	الإسكندرية للغزل" تنفى حصولها على قرض سويسرى	['قرض']
8828	300-4 Social Sciences	العرابى": حصول مصر على قرض "النقد الدولى" شهادة بقوة الاقتصاد	['قرض']
8822	300-4 Social Sciences	الشعب" يوافق على قرض البنك الدولى لتمويل "غرب الدلتا"	['قرض']
8816	300-4 Social Sciences	البنك العربي" يوقع على اتفاقية قرض بـ 600 مليون دولار	['قرض']
8844	300-4 Social Sciences	أيوب" حصل على قرض بـ45 مليون جنيه	['قرض']
8812	300-4 Social Sciences	البحرين والكويت" يشارك في قرض قيمته 1.36 مليار دولار	['قرض']
8818	300-4 Social Sciences	التعليم بالشورى" تناقش الحصول على قرض لتمويل مستشفى تعليمى بالأزهر	['قرض']
8832	300-4 Social Sciences	الكهرباء" توقع اتفاقية قرض مرابحة بقيمة 5 مليارات ريال	['قرض']
8840	300-4 Social Sciences	إريكسون توقع اتفاقية قرض مع بنك الاستثمار الأوروبي	['قرض']
8836	300-4 Social Sciences	المالية" توقع قرض 235 مليون دولار من المؤسسة الدولية الإسلامية	['قرض']
8802	300-4 Social Sciences	FNB" يطلق قرض العناية بالأسنان	['قرض']
8846	300-4 Social Sciences	بنك الخليج الدولي" يسعى إلى قرض بقيمة مليار دولار	['قرض']
8838	300-4 Social Sciences	المستوردين" تطالب برفع رءوس أموال البنوك للاستغناء عن قرض الصندوق	['قرض']
8834	300-4 Social Sciences	الكويت والشرق الأوسط" يحصل على قرض من 4 بنوك	['قرض']
8830	300-4 Social Sciences	القلعة كابيتال" تحصل على قرض لزراعة 2000 فدان بالسودان	['قرض']
8824	300-4 Social Sciences	الشورى" يوافق على قرض 70 مليون دولار للفلاحين	['قرض']
8826	300-4 Social Sciences	الشورى" يوافق على قرض لهيكلة السكة الحديد	['قرض']
8820	300-4 Social Sciences	السويس للبترول" تبحث الحصول على قرض بـ2.1 مليار دولار	['قرض']
8804	300-4 Social Sciences	اقتراحات بزيادة قرض البناء والزواج	['قرض']
8850	300-4 Social Sciences	تمويلكم" تقدم 5 آلاف قرض حتى نهاية حزيران	['قرض']
8848	300-4 Social Sciences	تاتنلوم إيجيبت" تنتظر موافقة البنوك على قرض بـ110 مليون دولار	['قرض']
8814	300-4 Social Sciences	البنك الدولى": قرض بقيمة 3.2 مليار دولار لمصر خلال أسابيع	['قرض']
8842	300-4 Social Sciences	أسمنت ينبع" تحصل على قرض بـ300 مليون ريال	['قرض']
11300	400-3 Language _ A	أما القرض بمعنى القطع فبالضاد ومنه قرض المال	['قرض']
2478	000-4 Generalities	قرع شمعي مجفف محلى.	['قرع']
8852	300-4 Social Sciences	ابتهاجا بالبطولة من سيواصل قرع طبوله?	['قرع']
8854	300-4 Social Sciences	الدراويش عادوا إلى قرع الطبول	['قرع']
8856	300-4 Social Sciences	بطولة «فزاع» لليولة والميدان تشهد قرع الجرس	['قرع']
8860	300-4 Social Sciences	العربية": اعتقال شقيق قرينة الرئيس التونسى	['قرينة']
8858	300-4 Social Sciences	الأخوة في الله قرينة الإيمان	['قرينة']
8862	300-4 Social Sciences	رفض الخضوع لتحليل D.N.A قرينة لإثبات البنوة في فرنسا	['قرينة']
8864	300-4 Social Sciences	قرينة الرئيس السوداني تشيد بالمرأة الكويتية	['قرينة']
2480	000-4 Generalities	13- ترميم قصر سنحاريب في نينوى.	['قصر']
2482	000-4 Generalities	1724 - الانتهاء من بناء قصر بلينهايم.	['قصر']
2484	000-4 Generalities	1851 - قصر كريستال صممه جوزيف باكستون.	['قصر']
2486	000-4 Generalities	1911 - جوزيف هوفمان يكمل قصر ستوكليه في بروكسل.	['قصر']
2488	000-4 Generalities	1983 "كوبيل" في متحف الفن الحديث في فيينا، قصر ليختنشتاين.	['قصر']
2490	000-4 Generalities	244. مدخل قصر خاص، القاهرة.	['قصر']
2494	000-4 Generalities	جمعية أصدقاء متحف قصر المنيل.	['قصر']
2500	000-4 Generalities	قصر الملك عبدالعزيز في الخرج.	['قصر']
2498	000-4 Generalities	قصر الملك عبد الله: 	['قصر']
2502	000-4 Generalities	كثرة البوزينيات - قصر النظر	['قصر']
2492	000-4 Generalities	تأهيل قصر الملك عبدالعزيز بالخرج وتحويله إلى مركز تاريخي.	['قصر']
2496	000-4 Generalities	حفلين متتاليين في قصر الأونيسكو في العاصمة اللبنانية بيروت.	['قصر']
3366	200-1 Religion _ A	باب قصر الخطبة بعرفة .	['قصر']
3476	200-2 Religion _ A	باب قصر الصلاة فى السفر.	['قصر']
8866	300-4 Social Sciences	(الكويرينالي) قصر الضيافة والفخامة الإيطالية	['قصر']
8868	300-4 Social Sciences	{العسكري} يحول قصر الثقافة إلى قاعة محكمة!	['قصر']
8870	300-4 Social Sciences	10 خيام جديدة أمام قصر الاتحادية تزامنا مع توافد المتظاهرين	['قصر']
8908	300-4 Social Sciences	آل باتشينو" يبيع قصر الضيافة بـ 3 ملايين دولار	['قصر']
8880	300-4 Social Sciences	الأسوانى" يدعو لإضراب عام وحصار قصر الرئاسة	['قصر']
8876	300-4 Social Sciences	الاتحادية" قصر الجمال أصبح ساحة للقتال	['قصر']
8886	300-4 Social Sciences	الجزيرة": حريق بملحق المجمع العلمى بشارع قصر العينى	['قصر']
8906	300-4 Social Sciences	أثرى" يناشد "شرف" فحص مقتنيات قصر الرئاسة	['قصر']
8882	300-4 Social Sciences	الآثار" تعد مشروعا لترميم قصر الأميرة سميحة بالزمالك	['قصر']
8894	300-4 Social Sciences	الفنية" تناقش استملاك قصر دسمان	['قصر']
8896	300-4 Social Sciences	الهدوء يسود ميدان التحرير واشتباكات بالقرب من كوبري قصر النيل	['قصر']
8872	300-4 Social Sciences	CNNArabic.com - مشرف يغادر قصر الرئاسة.. والبرلمان يقبل استقالته	['قصر']
8910	300-4 Social Sciences	تحالف ثوار مصر" يعلن الاعتصام أمام قصر الاتحادية	['قصر']
8904	300-4 Social Sciences	إنهاء اعتصام 6 شركات تابعة لقطاع البترول أمام قصر الاتحادية	['قصر']
8912	300-4 Social Sciences	تيار المستقبل": إلغاء قصر المؤتمرات انعكاس للذهنية العقيمة والفشل الحكومي	['قصر']
8888	300-4 Social Sciences	الحرا?ة"، البطالة والخدمة الوطنية تعبد الطريق إلى قصر المرادية	['قصر']
8884	300-4 Social Sciences	التفتيش القضائي" يتفقد قصر العدل في بعبدا	['قصر']
8900	300-4 Social Sciences	انهيارات جديدة تحاصر قصر إبراهيم	['قصر']
8874	300-4 Social Sciences	اتحاد قصر العينى" يطلقون مبادرة لتلوين غرف الأطفال بـ"أبو الريش"	['قصر']
8890	300-4 Social Sciences	السلفية" تدعو للاحتشاد الجمعة أمام قصر عابدين لدعم الضباط الملتحين	['قصر']
8892	300-4 Social Sciences	الضباط الملتحون" ينهون وقفتهم أمام قصر الاتحادية	['قصر']
8878	300-4 Social Sciences	الإنقاذ الوطنى" تهدد بالزحف نحو قصر الاتحادية	['قصر']
8902	300-4 Social Sciences	إنسان «نيادرتالر» لم ينقرض بسبب قصر عمره	['قصر']
8898	300-4 Social Sciences	اليوم السابع": قصر الرئاسة تحت حصار الاعتصامات الفئوية	['قصر']
8914	300-4 Social Sciences	صيفك على كيفك " في قصر إبراهيم	['قصر']
11572	800-2 Literature & rhetoric _ A	انتقاله إلى قصر جديد بناه	['قصر']
2510	000-4 Generalities	300 مليون دولار، على قطع غيار ومعدات الصناعات النفطية.	['قطع']
2504	000-4 Generalities	[تصنيف: أنواع مهددة بالانقراض نتيجة قطع الأشجار]	['قطع']
2506	000-4 Generalities	1. قطع وازالة الاقسام المعرضة للاذى الشديد في الضفيرة العضدية.	['قطع']
2508	000-4 Generalities	2- حماية قطع صديقة في وضعيات متقدمة على ذلك العمود.	['قطع']
2522	000-4 Generalities	مجموعة ثياب من بينها قطع كاملة (فساتين) ومطرزة.	['قطع']
2516	000-4 Generalities	باب: أسماء قطع اللحم وما يقطع عليه	['قطع']
2518	000-4 Generalities	زنانير جلدية، أحذية، قطع جلدية مختلفة.	['قطع']
2520	000-4 Generalities	قطع فخارية وقطع نقود تعود لفترة نبتة ومروي.	['قطع']
2512	000-4 Generalities	استعادة  قطع الفنون الإسلامية.	['قطع']
2514	000-4 Generalities	استئصال جذور الأشجار: هو قطع جذور الأشجار.	['قطع']
8916	300-4 Social Sciences	«اتصالات» و «دو» تنجزان قطع الخدمة عن الهواتف المقلدة	['قطع']
8968	300-4 Social Sciences	تربية الطائف" تشتري قطع أراض كلفتها 99مليون ريال	['قطع']
8934	300-4 Social Sciences	الآثار" ينقل قطع من المتحف القبطى لـ"طاز"	['قطع']
8966	300-4 Social Sciences	بوش" توفر قطع غيار عالية الجودة تقلل من حوادث السيارات	['قطع']
8920	300-4 Social Sciences	BUMC" تنظم محاضرة عن استعمال قطع غيار "TOYOTA" الأصلية	['قطع']
8918	300-4 Social Sciences	«صناعية الغرف» تدعو لاعتماد قطع الغيار المحلية كبديل للمستوردة	['قطع']
8928	300-4 Social Sciences	الاتصالات" تقيم نتائج قطع خطوط مخالفة	['قطع']
8970	300-4 Social Sciences	خلع: قطع من الشحم المطبوخ	['قطع']
8954	300-4 Social Sciences	الكهرباء" تعتذر عن قطع التيار وتتهم "البترول"	['قطع']
8952	300-4 Social Sciences	الكهرباء" تبدي قلقها من قطع المقاولين خطوطها	['قطع']
8962	300-4 Social Sciences	إيلي عون: الحكومة لا يمكنها قطع التمويل عن المحكمة	['قطع']
8950	300-4 Social Sciences	الفتوى والتشريع" تمنع بناء "صيدليات" على قطع أراض بـ"صحراء الأهرام"	['قطع']
8924	300-4 Social Sciences	استنكر قطع أشجار فضرب بمنجل	['قطع']
8946	300-4 Social Sciences	الصحة": وزير الكهرباء نفى قطع التيار عن "الأزهر" أمس	['قطع']
8930	300-4 Social Sciences	الإسكان" تطارد الشركات المالكة لأكثر من 10 قطع بأكتوبر	['قطع']
8948	300-4 Social Sciences	الصناعة" تدرس فرض قيود على استيراد قطع غيار السيارات	['قطع']
8964	300-4 Social Sciences	أمتار العقارية توزع 4 قطع أراض على عملائها	['قطع']
8926	300-4 Social Sciences	اشتعال الاحتجاجات «ضد الظلام» وتزايد مظاهرات «قطع الطرق»	['قطع']
8922	300-4 Social Sciences	استرداد 3 قطع أثرية مصرية	['قطع']
8960	300-4 Social Sciences	إزالة 10978 تعديا على أملاك الدولة في 103 قطع سكنية	['قطع']
8940	300-4 Social Sciences	الجيش" يفرق الباعة الجائلين بـ"رمسيس" بعد قطع الطريق	['قطع']
8942	300-4 Social Sciences	الداخلية" ترفع استعداداتها لمواجهة ظاهرة قطع الطرق	['قطع']
8932	300-4 Social Sciences	الأعلى للآثار" يتسلم 5 قطع أثرية من السعودية	['قطع']
8944	300-4 Social Sciences	السياحة والآثار" تضبط 7 قطع أثرية نادرة قبل بيعها بالمنيا	['قطع']
8936	300-4 Social Sciences	التجارة" تدرس تعديل قوانين استيراد قطع غيار السيارات	['قطع']
8938	300-4 Social Sciences	التجارة": نسعى لمنع دخول قطع الغيار المسببة لحوادث الطرق	['قطع']
8956	300-4 Social Sciences	النقل": سنستعين بالأزهر والكنيسة لموجهة قطع السكة الحديد	['قطع']
8958	300-4 Social Sciences	انتهى الشتاء واستمر قطع الشجر	['قطع']
2524	000-4 Generalities	1- قلب النون الساكنة ميما ساكنة.	['قلب']
2526	000-4 Generalities	2014 إلى 2018 – ريال مدريد في قلب الهيمنة الاسبانية.	['قلب']
2528	000-4 Generalities	في قلب نجد والحجاز	['قلب']
3546	200-3 Religion _ A	فى قراءة القرآن فى المصحف أفضل أم على ظهر قلب	['قلب']
8992	300-4 Social Sciences	إعلان للحياة".. قلب بيروت يخفق مجددا	['قلب']
8982	300-4 Social Sciences	البكيرية" المدينة الصحية الأولى.. سفير المملكة في قلب أوروبا	['قلب']
8988	300-4 Social Sciences	الفهد" الطبية: زراعة جهاز صعق كهربائي في قلب مريض	['قلب']
8998	300-4 Social Sciences	باربرا بوش" خضعت لعملية قلب مفتوح	['قلب']
9000	300-4 Social Sciences	بوتفليقة كان في قلب المعركة وعاش معنا يوما من الجحيم"	['قلب']
8976	300-4 Social Sciences	استشاريا قلب للمرشحين: تجنبوا الانفعالات الزائدة	['قلب']
8972	300-4 Social Sciences	CNNArabic.com - طهران: باريس تحاول قلب الحقائق بشأن الفرنسية ريس	['قلب']
8996	300-4 Social Sciences	إهانة العربية في قلب العروبة	['قلب']
9002	300-4 Social Sciences	من الممكن قلب الطاولة في يوم الحسم..!	['قلب']
8974	300-4 Social Sciences	ابني بحاجة إلى زراعة قلب	['قلب']
8980	300-4 Social Sciences	الأورمان" تجرى 202 عملية قلب للأطفال غير القادرين	['قلب']
8978	300-4 Social Sciences	الاتحاد (الجديد) قلب الطاولة على الهلال وأكد أنه (حديد)	['قلب']
8986	300-4 Social Sciences	الصاروخ الكورى" يدق ناقوس الخطر النووى فى قلب آسيا	['قلب']
8984	300-4 Social Sciences	الجماعة السلفية في قلب الحرب الإلكترونية	['قلب']
8990	300-4 Social Sciences	اليوم السابع": مدن القناة.. حكايات وشهادات من قلب الحظر	['قلب']
8994	300-4 Social Sciences	إمالة قلب دمشق نحو السلام والتطبيع	['قلب']
11574	800-2 Literature & rhetoric _ A	1379 - قولهم قلب له ظهر المجن	['قلب']
2530	000-4 Generalities	(هجاء بديل: غياكوفا وهو خاطئ وفق قواعد أبجدية اللغة الألبانية)	['قواعد']
2534	000-4 Generalities	1- طبقة قواعد البيانات الخارجية والتشغيلية	['قواعد']
2532	000-4 Generalities	1- البحث في قواعد المعلومات .	['قواعد']
2536	000-4 Generalities	1. شبيه القاعدة (قواعد نكلوتيدية معدلة)	['قواعد']
2538	000-4 Generalities	1/ اختيار الموضوع وله قواعد.	['قواعد']
2540	000-4 Generalities	13. قواعد العربية (في التجويد والقرائة للناشئيين) (1997م).	['قواعد']
2542	000-4 Generalities	21- قواعد اللغة السينمائية، دانييل اريخون، ترجمة أحمد الخضري	['قواعد']
2544	000-4 Generalities	26. اللغة التركية - قواعد وتطبيقات، بغداد 1984	['قواعد']
2546	000-4 Generalities	29. قواعد اللغة التركية/2، الموصل 1987	['قواعد']
2548	000-4 Generalities	3- توفير ميزة قواعد البيانات.	['قواعد']
2550	000-4 Generalities	5- إدراك قواعد التقدير التقريبي.	['قواعد']
2556	000-4 Generalities	الهوايات: قراءة كتاب قواعد المصارعة المقنعة	['قواعد']
2554	000-4 Generalities	الإعلام بحدود قواعد الإسلام (كتاب)	['قواعد']
2560	000-4 Generalities	ندرة الحاجة لوجود مدراء قواعد بيانات متخصصين DBase	['قواعد']
2552	000-4 Generalities	استيلاء المتمردين على قواعد والقتال في الغرب.	['قواعد']
2558	000-4 Generalities	دورة قواعد في الاستدلال والتلقي جمادى الأولى 1432هـ	['قواعد']
9004	300-4 Social Sciences	“الأوراق المالية” تدرس قواعد لتنظيم آليات الدمج والاستحواذ	['قواعد']
9040	300-4 Social Sciences	أبو سعدة" يحضر مؤتمر الناشرين المصريين لوضع قواعد لمهنة النشر	['قواعد']
9018	300-4 Social Sciences	التويجرى" يدعو لترسيخ قواعد السلام العالمى باحترام التعددية الثقافية	['قواعد']
9014	300-4 Social Sciences	التعليم" تعدل قواعد معاقبة المعلمين المخطئين فى تصحيح الثانوية	['قواعد']
9012	300-4 Social Sciences	التعليم" تدرس تعديل قواعد ندب مراقبى الثانوية وتوزيع الكنترولات	['قواعد']
9028	300-4 Social Sciences	الكهرباء" تطبق قواعد موحدة لتوصيل التيار للمستثمرين	['قواعد']
9006	300-4 Social Sciences	الإسكان" تطالب "بنك التعمير" بتنفيذ قواعد "ابنى بيتك"	['قواعد']
9038	300-4 Social Sciences	الناتو" ينفي السعي الى قواعد في الشرق الأوسط	['قواعد']
9016	300-4 Social Sciences	التنظيم والإدارة" يعلن قواعد استحقاق "العلاوة الدورية" و"الترقية"	['قواعد']
9024	300-4 Social Sciences	الشورى" يناقش تعديل قواعد إعداد التقارير السنوية للوزارات	['قواعد']
9026	300-4 Social Sciences	الضرائب" تصدر قواعد جديدة لرد ضريبة المبيعات للمصدرين	['قواعد']
9030	300-4 Social Sciences	المجالس " تعلن قواعد جديد ة لزيارات الفطر والأضحى	['قواعد']
9034	300-4 Social Sciences	المصرية للتمويل" تطرح مشروعا لتعديل بعض قواعد القيد بالبورصة	['قواعد']
9032	300-4 Social Sciences	المصرية للتمويل" تطالب بتشديد قواعد الإفصاح لشركات بورصة النيل	['قواعد']
9036	300-4 Social Sciences	المصرية للتمويل" تقترح تعديلات على قواعد الإفصاح بالبورصة	['قواعد']
9008	300-4 Social Sciences	الأعلى للأزهر" يشكل لجنة لدراسة قواعد ترقية أساتذة الجامعة	['قواعد']
9042	300-4 Social Sciences	تايم": طرح السيارات ذاتية القيادة بأمريكا يتطلب تغيير قواعد المرور	['قواعد']
9022	300-4 Social Sciences	السياحة" تعمم قواعد لممارسي رياضة التزلج	['قواعد']
9044	300-4 Social Sciences	قواعد السلوك السياحي " ترشد سياح الداخل للاستمتاع برحلاتهم	['قواعد']
9010	300-4 Social Sciences	البيطريين" تلتقى "سماحة" لمناقشة قواعد صرف الحوافز	['قواعد']
9020	300-4 Social Sciences	الخدمات البيطرية " تضع قواعد جديدة لاستيراد الدواجن	['قواعد']
11810	900-2 Geography & history _ A	ابن الزبير يبني الكعبة على قواعد إبراهيم	['قواعد']
44	000-3 Generalities _ A	علم: قود العساكر والجيوش	['قود']
3368	200-1 Religion _ A	باب لا قود إلا بالسيف.	['قود']
9046	300-4 Social Sciences	تمشي على قود الرجا والنصيبي	['قود']
11302	400-3 Language _ A	قود ثمان مثل أمراس الأبق	['قود']
2562	000-4 Generalities	2- قيام الكنيست بحل نفسه قبل انتهاء مدته.	['قيام']
2564	000-4 Generalities	في البيئة والظروف الزمكانية التي عرفت قيام الثورة الفرنسية.	['قيام']
9048	300-4 Social Sciences	«التجارة»: فشل قيام لجنة لاستدعاء سيارات فيها عيوب مصنعية	['قيام']
9050	300-4 Social Sciences	1889 إعلان قيام الجمهورية في البرازيل .	['قيام']
9060	300-4 Social Sciences	اعتصام جماهيري في عمان لدعم طلب قيام دولة فلسطين المستقلة	['قيام']
9070	300-4 Social Sciences	البرغوثي يحذر من عواقب قيام المستوطنين بمجازر ضد الشعب الفلسطيني	['قيام']
9074	300-4 Social Sciences	السعيد" يكشف قيام غالى بتوزيع سيارات فارهة على الوزراء	['قيام']
9076	300-4 Social Sciences	الطيب" يطالب المنظمات الإغاثية بدعم قيام دولة فلسطينية	['قيام']
9064	300-4 Social Sciences	الإعلان عن قيام اتحاد "مهندسون من أجل نقابة حرة" بالإسكندرية	['قيام']
9054	300-4 Social Sciences	ارتباك بشارع السودان عقب قيام عمال النظافة بقطع الطريق	['قيام']
9058	300-4 Social Sciences	استكشافات الغاز تزيد من فرص قيام مشاريع صناعية عملاقة	['قيام']
9078	300-4 Social Sciences	المحامين تستنكر قيام بعض المحامين بانتخابات فرعية لأغراض شخصية وطائفية	['قيام']
9084	300-4 Social Sciences	موسى" يشكك فى قيام دولة فلسطينية نهاية 2008	['قيام']
9080	300-4 Social Sciences	إعلان قيام الجمهورية في البرازيل . 1889	['قيام']
9062	300-4 Social Sciences	الاشتباه في قيام طبيبة بقتل 300 مريض	['قيام']
9052	300-4 Social Sciences	اتحاد غرف الخليج يدرس معوقات قيام السوق الخليجية المشتركة وحلولها	['قيام']
9072	300-4 Social Sciences	الجيش الحر" ينفى قيام عناصره بخطف لبنانيين فى سوريا	['قيام']
9066	300-4 Social Sciences	الألمان يرفضون قيام جيشهم بعملية إنسانية في العراق	['قيام']
9056	300-4 Social Sciences	استحالة قيام دولة دينية في مصر	['قيام']
9082	300-4 Social Sciences	دوافع قيام ثورة 25 يناير" بمجلس مدينة الإبراهيمية	['قيام']
9068	300-4 Social Sciences	الأمين العام لـ"الدستور" يستنكر قيام مجموعة من الأعضاء باقتحام المقر	['قيام']
12056	900-3 Geography & history _ A	أكثرت حسو البيض كيما يستديم قيام أيرك	['قيام']
2566	000-4 Generalities	[تصنيف: أشخاص على قيد الحياة]	['قيد']
2568	000-4 Generalities	11- تهذيب التبيان في تفسير القرآن - قيد الإعداد.	['قيد']
2570	000-4 Generalities	15. يقرر أن يبقي المسألة قيد نظره الفعلي.	['قيد']
2572	000-4 Generalities	20 عمران الهادي على قيد الحياة لاجئ إلى تونس	['قيد']
2574	000-4 Generalities	22 - يقرر أن يبقي هذه المسألة قيد نظره الفعلي.	['قيد']
2576	000-4 Generalities	29 نويري أحمد على قيد الحياة	['قيد']
2578	000-4 Generalities	31 نحال علي على قيد الحياة	['قيد']
2580	000-4 Generalities	36 مكاحلية صالح بن إبراهيم على قيد الحياة	['قيد']
2582	000-4 Generalities	38 مكاحلية يوسف بن محمد على قيد الحياة	['قيد']
2588	000-4 Generalities	كتاب عن مدينة دمشق، "قيد الإنجاز"	['قيد']
2590	000-4 Generalities	معجم المصطلحات الأدبية (قيد الإصدار) (مراجعة)	['قيد']
2586	000-4 Generalities	تحديد الوجوه قيد تسجيل الفيديو.	['قيد']
2584	000-4 Generalities	المصاحف العمانية: دراسة وكشاف مصور. (قيد الطبع).	['قيد']
9088	300-4 Social Sciences	400 مليار دولار إجمالي المشروعات قيد الإنجاز في السعودية	['قيد']
9126	300-4 Social Sciences	بنك البلاد" قيد التأسيس في السعودية	['قيد']
9098	300-4 Social Sciences	البلتاجى": الدستور قيد الرئيس فى إعلان حالة الطوارئ بثلاثة أمور	['قيد']
9122	300-4 Social Sciences	الهلال قيد عودتي للاتفاق	['قيد']
9102	300-4 Social Sciences	الجبلاية" تؤجل قيد ميدو لشهر إبريل	['قيد']
9118	300-4 Social Sciences	المحامين" تقرر قيد "الجمل" بجدول غير المشتغلين لممارسته التجارة	['قيد']
9094	300-4 Social Sciences	الاتصالات" تضع قيد التحصيل كشوف المخابرات عن القسط الثالث	['قيد']
9090	300-4 Social Sciences	استكمال ازدواج طريق الدمام - الأحساء قيد الدراسة	['قيد']
9106	300-4 Social Sciences	الرقابة" تعدل إجراءات قيد المنفذين بالبورصة نيابة عن شركات السمسرة	['قيد']
9100	300-4 Social Sciences	التعليم" تقرر إعادة قيد الطلاب المفصولين بمحافظات الانفلات الأمنى	['قيد']
9130	300-4 Social Sciences	له ديوان قيد الطبع	['قيد']
9114	300-4 Social Sciences	الصحفيين" تؤجل لجنة قيد تحت التمرين إلى 30 يناير الجارى	['قيد']
9112	300-4 Social Sciences	الصحفيين" توافق على قيد "الحرية والعدالة" و"فيتو" ووضع لائحة جديدة	['قيد']
9110	300-4 Social Sciences	الصحفيين" تقرر وقف قيد الدستور.. ولقاء رئيس الشورى الأربعاء	['قيد']
9086	300-4 Social Sciences	«البلدية والقروية»: مشاريع ثرمداء قيد الدراسة والتنفيذ	['قيد']
9124	300-4 Social Sciences	انضمامي إلى أبوظبي قيد الدراسة ولم يحسم حتى الآن	['قيد']
